vendedor,cliente,producto,mes_num,mes_abbr,monto_cancelado,cantidad,zona_code,zona,is_return,is_payment_only,is_purchase,is_credit_delivery,sku,descripcion,mes_nombre,pct,py24,tgt,venta,cliente_id,producto_id
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,SOPHIPREN,5,MAY,0.0,100,Z2,CALLAO,False,False,True,True,40338.0,SOPHIPREN OFTENO 5 ML,MAYO,0.947602386,43314.92,59671.10342,56544.48,307,12
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,TRAZIDEX O,5,MAY,0.0,100,Z2,CALLAO,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,MAYO,0.725790194,64098.19,101185.0264,73439.1,307,13
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,TRAZIDEX U,5,MAY,0.0,250,Z2,CALLAO,False,False,True,True,40342.0,TRAZIDEX UNGENA 3.5 G,MAYO,0.799544258,131001.94,156358.3363,125015.41,307,14
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,ZEBESTEN,5,MAY,0.0,100,Z2,CALLAO,False,False,True,True,41604.0,ZEBESTEN 5ML PERU,MAYO,0.825216123,27515.83,29060.89609,23981.52,307,15
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,AGGLAD,6,JUN,0.0,100,Z2,CALLAO,False,False,True,True,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,307,0
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,ELIPTIC PF,6,JUN,0.0,80,Z2,CALLAO,False,False,True,True,41561.0,ELIPTIC OFTENO 5ML PF PERU,JUNIO,-0.431896719,12781.68,74583.69182,42371.24,307,5
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,FLUMETOL NF,6,JUN,0.0,100,Z2,CALLAO,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,JUNIO,0.071788154,87288.94,107397.8095,115107.7,307,6
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,LAGRICEL PF,6,JUN,0.0,300,Z2,CALLAO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JUNIO,-0.085958779,182516.9,261957.3873,239439.85,307,10
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,TRAZIDEX O,6,JUN,0.0,100,Z2,CALLAO,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,JUNIO,-0.192738462,70697.29,101185.0264,81682.78,307,13
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,ZEBESTEN,6,JUN,0.0,80,Z2,CALLAO,False,False,True,True,41604.0,ZEBESTEN 5ML PERU,JUNIO,0.156870039,15690.19,29060.89609,33619.68,307,15
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,ELAR-B,7,JUL,0.0,60,Z2,CALLAO,False,False,True,True,42098.0,ELAR-B 5 ML,JULIO,-0.748065157,0.0,26863.09645,6767.75,307,3
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,GAAP PF,7,JUL,0.0,80,Z2,CALLAO,False,False,True,True,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,JULIO,-0.767903816,96163.14,107619.8651,24978.16,307,8
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,LAGRICEL PF,7,JUL,0.0,150,Z2,CALLAO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JULIO,-0.871300153,205886.66,289507.1807,37259.53,307,10
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,SOPHIPREN,7,JUL,0.0,100,Z2,CALLAO,False,False,True,True,40338.0,SOPHIPREN OFTENO 5 ML,JULIO,-0.815953083,49954.18,65902.05458,12129.07,307,12
PHARMA - Z2,SERVICIOS DE FARMACIA OFTALMOLOGICA YAHUI EIRL,TRAZIDEX U,7,JUL,0.0,100,Z2,CALLAO,False,False,True,True,40342.0,TRAZIDEX UNGENA 3.5 G,JULIO,-0.835453002,134186.98,172706.827,28418.39,307,14
PHARMA - Z2,SERVICIOS DE SALUD ALTAVISION E.I.R.L.,FLUMETOL NF,3,MAR,1347.56,30,Z2,CALLAO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,308,6
PHARMA - Z2,SERVICIOS DE SALUD ALTAVISION E.I.R.L.,LAGRICEL PF,3,MAR,1136.1,20,Z2,CALLAO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MARZO,1.041573922,244371.43,248182.4906,258500.41,308,10
PHARMA - Z2,SERVICIOS DE SALUD ALTAVISION E.I.R.L.,TRAZIDEX O,3,MAR,1250.24,30,Z2,CALLAO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,MARZO,0.841410928,99642.69,95524.58531,80375.43,308,13
PHARMA - Z2,SERVICIOS DE SALUD ALTAVISION E.I.R.L.,TRAZIDEX O,4,ABR,0.0,50,Z2,CALLAO,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,ABRIL,0.966120714,91975.94,101185.0264,97756.95,308,13
PHARMA - N2,SERVICIOS DE SALUD LOS FRESNOS S.A.C.,FLUMETOL NF,1,ENE,980.04,20,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ENERO,1.0,106644.0,144656.97,144656.97,309,6
PHARMA - N2,SERVICIOS DE SALUD LOS FRESNOS S.A.C.,FLUMETOL NF,2,FEB,1470.06,30,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,309,6
PHARMA - N2,SERVICIOS DE SALUD LOS FRESNOS S.A.C.,FLUMETOL NF,3,MAR,980.04,20,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,309,6
PHARMA - N2,SERVICIOS DE SALUD LOS FRESNOS S.A.C.,LAGRICEL,3,MAR,1023.5,20,N2,TRUJILLO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,MARZO,1.138987362,194840.09,165898.7416,188956.57,309,9
PHARMA - N2,SERVICIOS DE SALUD LOS FRESNOS S.A.C.,AGGLAD,5,MAY,202.0,3,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,MAYO,0.670022241,26193.67,120891.2407,80999.82,309,0
PHARMA - N2,SERVICIOS DE SALUD LOS FRESNOS S.A.C.,FLUMETOL NF,5,MAY,0.0,50,N2,TRUJILLO,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,MAYO,1.182290501,84208.66,107397.8095,126975.41,309,6
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,AGGLAD,1,ENE,165.08,3,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ENERO,1.0,22534.35,110094.81,110094.81,310,0
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,FLUMETOL NF,1,ENE,612.53,15,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ENERO,1.0,106644.0,144656.97,144656.97,310,6
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,AGGLAD,2,FEB,110.05,2,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,FEBRERO,0.96716156,31785.06,114546.1364,110784.62,310,0
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,FLUMETOL NF,2,FEB,204.18,5,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,FEBRERO,1.285457107,84540.52,101550.4985,130538.81,310,6
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,AGGLAD,3,MAR,55.03,1,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,MARZO,0.708033745,31785.06,114546.1364,81102.53,310,0
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,FLUMETOL NF,3,MAR,204.18,5,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MARZO,1.399890715,84540.52,101550.4985,142159.6,310,6
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,AGGLAD,4,ABR,330.0,6,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ABRIL,0.757043269,24635.46,120891.2407,91519.9,310,0
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,FLUMETOL NF,4,ABR,735.0,18,Z1,LIMA,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ABRIL,1.22328994,97096.28,107397.8095,131378.66,310,6
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,AGGLAD,6,JUN,550.0,10,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,310,0
PHARMA - Z1,SERVICIOS DE SALUD MONTEFIORI SAC,FLUMETOL NF,6,JUN,0.0,25,Z1,LIMA,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,JUNIO,0.071788154,87288.94,107397.8095,115107.7,310,6
PHARMA - Z1,SERVICIOS ESPECIALIZADOS EN SALUD VISUAL E.I.R.L.,AGGLAD,4,ABR,275.0,5,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ABRIL,0.757043269,24635.46,120891.2407,91519.9,311,0
PHARMA - Z1,SERVICIOS ESPECIALIZADOS EN SALUD VISUAL E.I.R.L.,ELIPTIC PF,4,ABR,163.0,5,Z1,LIMA,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ABRIL,0.502083754,28406.63,74583.69182,37447.26,311,5
PHARMA - Z1,SERVICIOS ESPECIALIZADOS EN SALUD VISUAL E.I.R.L.,GAAP PF,4,ABR,270.0,5,Z1,LIMA,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,ABRIL,0.580041645,82952.14,97315.99528,56447.33,311,8
PHARMA - Z1,SERVICIOS ESPECIALIZADOS EN SALUD VISUAL E.I.R.L.,AGGLAD,6,JUN,275.0,5,Z1,LIMA,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,311,0
PHARMA - Z1,SERVICIOS ESPECIALIZADOS EN SALUD VISUAL E.I.R.L.,ELIPTIC PF,6,JUN,163.0,5,Z1,LIMA,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,JUNIO,-0.431896719,12781.68,74583.69182,42371.24,311,5
PHARMA - Z1,SERVICIOS ESPECIALIZADOS EN SALUD VISUAL E.I.R.L.,GAAP PF,6,JUN,270.0,5,Z1,LIMA,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,JUNIO,-0.151410313,75783.27,97315.99528,82581.35,311,8
PHARMA - S,SERVICIOS HAMPI PERU SOCIEDAD ANONIMA CERRADA,AQUADRAN,4,ABR,540.0,10,S,CADENAS,False,False,True,False,41945.0,AQUADRAN 10G,ABRIL,1.367885669,18754.2,35738.51318,48886.2,312,1
PHARMA - S,SERVICIOS HAMPI PERU SOCIEDAD ANONIMA CERRADA,FLUMETOL NF,4,ABR,0.0,50,S,CADENAS,False,False,True,True,40513.0,FLUMETOL NF OFTENO 5ML,ABRIL,1.22328994,97096.28,107397.8095,131378.66,312,6
PHARMA - S,SERVICIOS HAMPI PERU SOCIEDAD ANONIMA CERRADA,TRAZIDEX U,4,ABR,234.0,5,S,CADENAS,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ABRIL,0.810349246,131494.88,156358.3363,126704.86,312,14
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,AGGLAD,4,ABR,807.0,12,N2,TRUJILLO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ABRIL,0.757043269,24635.46,120891.2407,91519.9,313,0
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,ELIPTIC PF,4,ABR,593.0,20,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ABRIL,0.502083754,28406.63,74583.69182,37447.26,313,5
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,FLUMETOL NF,4,ABR,898.0,20,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ABRIL,1.22328994,97096.28,107397.8095,131378.66,313,6
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,GAAP PF,4,ABR,0.0,24,N2,TRUJILLO,False,False,True,True,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,ABRIL,0.580041645,82952.14,97315.99528,56447.33,313,8
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,LAGRICEL,4,ABR,0.0,30,N2,TRUJILLO,False,False,True,True,40515.0,LAGRICEL OFTENO 0.5 ML,ABRIL,0.760754197,152829.6,174961.4402,133102.65,313,9
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,ZEBESTEN,4,ABR,295.0,6,N2,TRUJILLO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,ABRIL,1.062586642,26953.56,29060.89609,30879.72,313,15
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,AGGLAD,5,MAY,0.0,20,N2,TRUJILLO,False,False,True,True,40351.0,AGGLAD OFTENO 5 ML,MAYO,0.670022241,26193.67,120891.2407,80999.82,313,0
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,FLUMETOL NF,5,MAY,539.0,12,N2,TRUJILLO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MAYO,1.182290501,84208.66,107397.8095,126975.41,313,6
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,GAAP PF,5,MAY,0.0,20,N2,TRUJILLO,False,False,True,True,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,MAYO,0.695728383,103158.58,97315.99528,67705.5,313,8
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,LAGRICEL,5,MAY,0.0,80,N2,TRUJILLO,False,False,True,True,40515.0,LAGRICEL OFTENO 0.5 ML,MAYO,0.714118093,158816.35,174961.4402,124943.13,313,9
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,TRAZIDEX O,5,MAY,250.0,6,N2,TRUJILLO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,MAYO,0.725790194,64098.19,101185.0264,73439.1,313,13
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,TRAZIDEX U,5,MAY,309.0,6,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,MAYO,0.799544258,131001.94,156358.3363,125015.41,313,14
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,AGGLAD,6,JUN,0.0,20,N2,TRUJILLO,False,False,True,True,40351.0,AGGLAD OFTENO 5 ML,JUNIO,-0.235301917,20271.95,120891.2407,92445.3,313,0
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,ELIPTIC PF,6,JUN,593.0,20,N2,TRUJILLO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,JUNIO,-0.431896719,12781.68,74583.69182,42371.24,313,5
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,GAAP PF,6,JUN,0.0,20,N2,TRUJILLO,False,False,True,True,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,JUNIO,-0.151410313,75783.27,97315.99528,82581.35,313,8
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,LAGRICEL,6,JUN,0.0,45,N2,TRUJILLO,False,False,True,True,40515.0,LAGRICEL OFTENO 0.5 ML,JUNIO,-0.157973323,129483.27,174961.4402,147322.2,313,9
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,SOPHIPREN,6,JUN,280.0,6,N2,TRUJILLO,False,False,True,False,40338.0,SOPHIPREN OFTENO 5 ML,JUNIO,0.072135193,48676.87,59671.10342,63975.49,313,12
PHARMA - N2,SERVICIOS OFTALMOLOGICOS FLORES JAUREGUI S.A.C.,TRAZIDEX U,6,JUN,309.0,6,N2,TRUJILLO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,JUNIO,-0.144707451,114383.92,156358.3363,133732.12,313,14
PHARMA - N1,SERVICIOS OFTALMOLOGICOS GENERALES EIRL,AQUADRAN,2,FEB,1166.4,24,N1,CHICLAYO,False,False,True,False,41945.0,AQUADRAN 10G,FEBRERO,1.033824379,13176.0,33810.57818,34954.2,314,1
PHARMA - N1,SERVICIOS OFTALMOLOGICOS GENERALES EIRL,AQUADRAN,3,MAR,1166.4,24,N1,CHICLAYO,False,False,True,False,41945.0,AQUADRAN 10G,MARZO,1.286810293,13176.0,33810.57818,43507.8,314,1
PHARMA - N1,SERVICIOS OFTALMOLOGICOS GENERALES EIRL,SOPHIPREN,5,MAY,0.0,24,N1,CHICLAYO,False,False,True,True,40338.0,SOPHIPREN OFTENO 5 ML,MAYO,0.947602386,43314.92,59671.10342,56544.48,314,12
PHARMA - N1,SERVIMED PERU S.A.C.,ELIPTIC PF,1,ENE,815.19,24,N1,CHICLAYO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,ENERO,1.0,16201.95,62857.68,62857.68,315,5
PHARMA - N1,SERVIMED PERU S.A.C.,AGGLAD,2,FEB,2152.13,32,N1,CHICLAYO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,FEBRERO,0.96716156,31785.06,114546.1364,110784.62,315,0
PHARMA - N1,SERVIMED PERU S.A.C.,ELIPTIC,2,FEB,1674.28,24,N1,CHICLAYO,False,False,True,False,41076.0,ELIPTIC OFTENO 5ML,FEBRERO,0.601609541,3462.73,37097.88238,22318.44,315,4
PHARMA - N1,SERVIMED PERU S.A.C.,ELIPTIC PF,2,FEB,407.6,12,N1,CHICLAYO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,FEBRERO,0.876631233,16081.78,70691.40098,61970.29,315,5
PHARMA - N1,SERVIMED PERU S.A.C.,TRAZIDEX U,2,FEB,514.31,10,N1,CHICLAYO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,FEBRERO,0.737379291,111697.65,148184.091,109267.88,315,14
PHARMA - N1,SERVIMED PERU S.A.C.,ZEBESTEN,2,FEB,981.75,20,N1,CHICLAYO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,FEBRERO,0.998966691,24271.56,27459.43408,27431.06,315,15
PHARMA - N1,SERVIMED PERU S.A.C.,AQUADRAN,3,MAR,648.0,12,N1,CHICLAYO,False,False,True,False,41945.0,AQUADRAN 10G,MARZO,1.286810293,13176.0,33810.57818,43507.8,315,1
PHARMA - N1,SERVIMED PERU S.A.C.,GAAP,3,MAR,1925.66,20,N1,CHICLAYO,False,False,True,False,40498.0,GAAP OFTENO 3 ML,MARZO,0.701456825,85355.44,97172.18164,68162.09,315,7
PHARMA - N1,SERVIMED PERU S.A.C.,GAAP PF,3,MAR,1857.19,20,N1,CHICLAYO,False,False,True,False,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,MARZO,0.894697886,80205.04,92164.06035,82458.99,315,8
PHARMA - N1,SERVIMED PERU S.A.C.,LAGRICEL,3,MAR,844.39,15,N1,CHICLAYO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,MARZO,1.138987362,194840.09,165898.7416,188956.57,315,9
PHARMA - N1,SERVIMED PERU S.A.C.,LAGRICEL PF,3,MAR,5623.7,90,N1,CHICLAYO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MARZO,1.041573922,244371.43,248182.4906,258500.41,315,10
PHARMA - N1,SERVIMED PERU S.A.C.,TRAZIDEX O,3,MAR,764.03,15,N1,CHICLAYO,False,False,True,False,40341.0,TRAZIDEX OFTENO 5 ML.,MARZO,0.841410928,99642.69,95524.58531,80375.43,315,13
PHARMA - N1,SERVIMED PERU S.A.C.,TRAZIDEX U,3,MAR,771.46,15,N1,CHICLAYO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,MARZO,0.890660186,111697.65,148184.091,131981.67,315,14
PHARMA - N1,SERVIMED PERU S.A.C.,AGGLAD,4,ABR,807.0,12,N1,CHICLAYO,False,False,True,False,40351.0,AGGLAD OFTENO 5 ML,ABRIL,0.757043269,24635.46,120891.2407,91519.9,315,0
PHARMA - N1,SERVIMED PERU S.A.C.,AQUADRAN,4,ABR,324.0,6,N1,CHICLAYO,False,False,True,False,41945.0,AQUADRAN 10G,ABRIL,1.367885669,18754.2,35738.51318,48886.2,315,1
PHARMA - N1,SERVIMED PERU S.A.C.,GAAP,4,ABR,963.0,10,N1,CHICLAYO,False,False,True,False,40498.0,GAAP OFTENO 3 ML,ABRIL,0.475712047,79645.31,102582.687,48799.82,315,7
PHARMA - N1,SERVIMED PERU S.A.C.,LAGRICEL PF,4,ABR,0.0,50,N1,CHICLAYO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,ABRIL,1.234011277,222585.45,261957.3873,323258.37,315,10
PHARMA - N1,SERVIMED PERU S.A.C.,TRAZIDEX U,4,ABR,514.0,10,N1,CHICLAYO,False,False,True,False,40342.0,TRAZIDEX UNGENA 3.5 G,ABRIL,0.810349246,131494.88,156358.3363,126704.86,315,14
PHARMA - N1,SERVIMED PERU S.A.C.,ZEBESTEN,4,ABR,491.0,10,N1,CHICLAYO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,ABRIL,1.062586642,26953.56,29060.89609,30879.72,315,15
PHARMA - N1,SERVIMED PERU S.A.C.,ELIPTIC,5,MAY,0.0,20,N1,CHICLAYO,False,False,True,True,41076.0,ELIPTIC OFTENO 5ML,MAYO,0.349092716,2803.71,39043.81097,13629.91,315,4
PHARMA - N1,SERVIMED PERU S.A.C.,ELIPTIC PF,5,MAY,679.0,20,N1,CHICLAYO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,MAYO,0.635068724,11669.87,74583.69182,47365.77,315,5
PHARMA - N1,SERVIMED PERU S.A.C.,FLUMETOL NF,5,MAY,539.0,12,N1,CHICLAYO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,MAYO,1.182290501,84208.66,107397.8095,126975.41,315,6
PHARMA - N1,SERVIMED PERU S.A.C.,GAAP,5,MAY,963.0,10,N1,CHICLAYO,False,False,True,False,40498.0,GAAP OFTENO 3 ML,MAYO,0.567550546,86214.37,102582.687,58220.86,315,7
PHARMA - N1,SERVIMED PERU S.A.C.,LAGRICEL,5,MAY,0.0,20,N1,CHICLAYO,False,False,True,True,40515.0,LAGRICEL OFTENO 0.5 ML,MAYO,0.714118093,158816.35,174961.4402,124943.13,315,9
PHARMA - N1,SERVIMED PERU S.A.C.,LAGRICEL PF,5,MAY,0.0,120,N1,CHICLAYO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,MAYO,0.852391423,198666.14,261957.3873,223290.23,315,10
PHARMA - N1,SERVIMED PERU S.A.C.,TRAZIDEX O,5,MAY,0.0,20,N1,CHICLAYO,False,False,True,True,40341.0,TRAZIDEX OFTENO 5 ML.,MAYO,0.725790194,64098.19,101185.0264,73439.1,315,13
PHARMA - N1,SERVIMED PERU S.A.C.,TRAZIDEX U,5,MAY,0.0,20,N1,CHICLAYO,False,False,True,True,40342.0,TRAZIDEX UNGENA 3.5 G,MAYO,0.799544258,131001.94,156358.3363,125015.41,315,14
PHARMA - N1,SERVIMED PERU S.A.C.,ZEBESTEN,5,MAY,491.0,10,N1,CHICLAYO,False,False,True,False,41604.0,ZEBESTEN 5ML PERU,MAYO,0.825216123,27515.83,29060.89609,23981.52,315,15
PHARMA - N1,SERVIMED PERU S.A.C.,AQUADRAN,6,JUN,324.0,6,N1,CHICLAYO,False,False,True,False,41945.0,AQUADRAN 10G,JUNIO,0.329694376,15957.0,35738.51318,47521.3,315,1
PHARMA - N1,SERVIMED PERU S.A.C.,ELIPTIC PF,6,JUN,679.0,20,N1,CHICLAYO,False,False,True,False,41561.0,ELIPTIC OFTENO 5ML PF PERU,JUNIO,-0.431896719,12781.68,74583.69182,42371.24,315,5
PHARMA - N1,SERVIMED PERU S.A.C.,FLUMETOL NF,6,JUN,898.0,20,N1,CHICLAYO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,JUNIO,0.071788154,87288.94,107397.8095,115107.7,315,6
PHARMA - N1,SERVIMED PERU S.A.C.,GAAP,6,JUN,0.0,20,N1,CHICLAYO,False,False,True,True,40498.0,GAAP OFTENO 3 ML,JUNIO,-0.271295457,79907.03,102582.687,74752.47,315,7
PHARMA - N1,SERVIMED PERU S.A.C.,GAAP PF,6,JUN,0.0,20,N1,CHICLAYO,False,False,True,True,41567.0,GAAP OFTENO LIBRE DE CONSER PF 3 ML PERU,JUNIO,-0.151410313,75783.27,97315.99528,82581.35,315,8
PHARMA - N1,SERVIMED PERU S.A.C.,LAGRICEL,6,JUN,0.0,20,N1,CHICLAYO,False,False,True,True,40515.0,LAGRICEL OFTENO 0.5 ML,JUNIO,-0.157973323,129483.27,174961.4402,147322.2,315,9
PHARMA - N1,SERVIMED PERU S.A.C.,LAGRICEL PF,6,JUN,0.0,60,N1,CHICLAYO,False,False,True,True,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,JUNIO,-0.085958779,182516.9,261957.3873,239439.85,315,10
PHARMA - N1,SERVIMED PERU S.A.C.,ZEBESTEN,6,JUN,0.0,40,N1,CHICLAYO,False,False,True,True,41604.0,ZEBESTEN 5ML PERU,JUNIO,0.156870039,15690.19,29060.89609,33619.68,315,15
PHARMA - N1,SERVIMEDICOS S.A.C.,FLUMETOL NF,1,ENE,1085.54,23,N1,CHICLAYO,False,False,True,False,40513.0,FLUMETOL NF OFTENO 5ML,ENERO,1.0,106644.0,144656.97,144656.97,316,6
PHARMA - N1,SERVIMEDICOS S.A.C.,LAGRICEL,2,FEB,1774.44,30,N1,CHICLAYO,False,False,True,False,40515.0,LAGRICEL OFTENO 0.5 ML,FEBRERO,0.970823097,194840.09,165898.7416,161058.33,316,9
PHARMA - N1,SERVIMEDICOS S.A.C.,LAGRICEL PF,2,FEB,2975.45,50,N1,CHICLAYO,False,False,True,False,41582.0,LAGRICEL OFTENO LIBRE DE CONSERVADORES (PF) 10 ML,FEBRERO,1.01762066,244371.43,248182.4906,252555.63,316,10
