vendedor,cliente,producto,mes_num,mes_abbr,monto_cancelado,cantidad,zona_code,zona,is_return,is_payment_only,is_purchase,is_credit_delivery
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,SOPHIPREN,1,ENE,1397.55,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX O,1,ENE,1389.15,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX U,1,ENE,1870.2,40,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ZEBESTEN,1,ENE,1472.63,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AGGLAD,2,FEB,1650.78,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AQUADRAN,2,FEB,540.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ELAR-B,2,FEB,575.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ELIPTIC,2,FEB,951.3,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,FLUMETOL NF,2,FEB,1347.56,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,GAAP,2,FEB,5776.98,60,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL,2,FEB,1596.66,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL PF,2,FEB,5748.66,110,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,SOPHIPREN,2,FEB,2329.25,50,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX O,2,FEB,2778.3,60,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX U,2,FEB,2805.3,60,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ZEBESTEN,2,FEB,981.75,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AGGLAD,3,MAR,1100.52,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AQUADRAN,3,MAR,1620.0,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,DUSTALOX,3,MAR,1353.66,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ELIPTIC,3,MAR,1997.73,63,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,FLUMETOL NF,3,MAR,898.37,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,GAAP,3,MAR,11072.55,115,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL,3,MAR,2128.88,40,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL PF,3,MAR,3658.24,70,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,SOPHIPREN,3,MAR,2795.11,60,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX O,3,MAR,2778.3,60,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX U,3,MAR,2805.3,60,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ZEBESTEN,3,MAR,1472.63,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AGGLAD,4,ABR,0.0,20,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AQUADRAN,4,ABR,540.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ELIPTIC,4,ABR,317.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,FLUMETOL NF,4,ABR,898.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,GAAP,4,ABR,0.0,65,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL,4,ABR,0.0,40,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL PF,4,ABR,0.0,110,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,SOPHIPREN,4,ABR,0.0,55,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX O,4,ABR,0.0,50,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX U,4,ABR,0.0,130,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ZEBESTEN,4,ABR,982.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AGGLAD,5,MAY,0.0,30,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AQUADRAN,5,MAY,0.0,20,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,DUSTALOX,5,MAY,902.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ELIPTIC,5,MAY,951.0,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,FLUMETOL NF,5,MAY,449.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,GAAP,5,MAY,0.0,65,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL,5,MAY,0.0,50,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL PF,5,MAY,0.0,60,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,SOPHIPREN,5,MAY,0.0,60,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX O,5,MAY,0.0,55,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX U,5,MAY,0.0,80,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AGGLAD,6,JUN,0.0,40,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,AQUADRAN,6,JUN,540.0,10,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,DUSTALOX,6,JUN,902.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ELAR-B,6,JUN,0.0,20,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ELIPTIC,6,JUN,0.0,40,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,FLUMETOL NF,6,JUN,0.0,40,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,GAAP,6,JUN,0.0,100,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL,6,JUN,0.0,40,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,LAGRICEL PF,6,JUN,0.0,80,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,SOPHIPREN,6,JUN,932.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX O,6,JUN,926.0,20,Z1,LIMA,False,False,True,False
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,TRAZIDEX U,6,JUN,0.0,70,Z1,LIMA,False,False,True,True
PHARMA - Z1,INSTITUTOS OFTALMOLOGICOS ESPECIALIZADOS DR.CARLOS WONG CAM S.A.C,ZEBESTEN,6,JUN,982.0,20,Z1,LIMA,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,AGGLAD,2,FEB,293.47,4,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,DUSTALOX,2,FEB,196.9,4,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ELIPTIC PF,2,FEB,261.28,4,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,FLUMETOL NF,2,FEB,588.02,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,GAAP,2,FEB,420.14,4,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL,2,FEB,798.33,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL PF,2,FEB,886.16,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,SOPHIPREN,2,FEB,304.92,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ZEBESTEN,2,FEB,321.3,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ELIPTIC PF,4,ABR,392.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,FLUMETOL NF,4,ABR,294.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,GAAP,4,ABR,630.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL,4,ABR,798.0,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL PF,4,ABR,886.0,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX O,4,ABR,667.0,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX U,4,ABR,673.0,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ZEBESTEN,4,ABR,321.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,AGGLAD,6,JUN,440.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,AQUADRAN,6,JUN,211.0,3,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,DUSTALOX,6,JUN,148.0,3,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ELAR-B,6,JUN,224.0,3,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,FLUMETOL NF,6,JUN,588.0,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,GAAP PF,6,JUN,433.0,4,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL,6,JUN,798.0,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL PF,6,JUN,295.0,4,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LANDAX,6,JUN,242.0,4,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,SOPHIPREN,6,JUN,305.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX O,6,JUN,333.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX U,6,JUN,337.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,DUSTALOX,7,JUL,197.0,4,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,ELAR-B,7,JUL,224.0,3,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,FLUMETOL NF,7,JUL,294.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL,7,JUL,665.0,10,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,LAGRICEL PF,7,JUL,0.0,20,N2,TRUJILLO,False,False,True,True
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,SOPHIPREN,7,JUL,305.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX O,7,JUL,556.0,10,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES ARISOF E.I.R.L.,TRAZIDEX U,7,JUL,561.0,10,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES LAM E.I.R.L.,AQUADRAN,2,FEB,648.0,10,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES LAM E.I.R.L.,ELIPTIC PF,2,FEB,979.8,15,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES LAM E.I.R.L.,FLUMETOL NF,2,FEB,539.02,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES LAM E.I.R.L.,GAAP PF,2,FEB,1190.05,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES LAM E.I.R.L.,LAGRICEL,2,FEB,2558.75,50,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES LAM E.I.R.L.,LAGRICEL PF,2,FEB,1846.16,25,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES LAM E.I.R.L.,SOPHIPREN,2,FEB,304.92,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,INVERSIONES LAM E.I.R.L.,TRAZIDEX O,2,FEB,509.36,10,N2,TRUJILLO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,AGGLAD,1,ENE,244.56,4,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,ELIPTIC PF,1,ENE,391.92,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,1,ENE,5226.06,92,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,1,ENE,1651.65,39,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,AGGLAD,2,FEB,366.84,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,ELIPTIC PF,2,FEB,195.96,3,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,FLUMETOL NF,2,FEB,122.51,3,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,2,FEB,3976.35,70,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,2,FEB,1694.0,40,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,ELIPTIC PF,3,MAR,130.64,2,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,FLUMETOL NF,3,MAR,122.51,3,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,3,MAR,2840.25,50,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,3,MAR,1694.0,40,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,AGGLAD,4,ABR,367.0,6,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,ELIPTIC PF,4,ABR,196.0,3,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,4,ABR,0.0,60,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,4,ABR,0.0,50,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,5,MAY,0.0,50,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,5,MAY,847.0,20,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,AGGLAD,6,JUN,611.0,10,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,FLUMETOL NF,6,JUN,123.0,3,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,LAGRICEL PF,6,JUN,0.0,30,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z3,INVERSIONES MEDICAS GALENO S.A.C.,SOPHIPREN,6,JUN,0.0,40,Z3,NORTE CHICO,False,False,True,True
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,1,ENE,3704.4,80,Z2,CALLAO,False,False,True,False
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX U,1,ENE,935.1,20,Z2,CALLAO,False,False,True,False
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,2,FEB,2450.1,60,Z2,CALLAO,False,False,True,False
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,2,FEB,2778.3,60,Z2,CALLAO,False,False,True,False
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,3,MAR,816.7,20,Z2,CALLAO,False,False,True,False
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,3,MAR,926.1,20,Z2,CALLAO,False,False,True,False
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,4,ABR,0.0,60,Z2,CALLAO,False,False,True,True
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,4,ABR,0.0,60,Z2,CALLAO,False,False,True,True
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,5,MAY,0.0,40,Z2,CALLAO,False,False,True,True
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,5,MAY,0.0,40,Z2,CALLAO,False,False,True,True
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,FLUMETOL NF,6,JUN,817.0,20,Z2,CALLAO,False,False,True,False
PHARMA - Z2,INVERSIONES MULTIMEDIC S.A.C.,TRAZIDEX O,6,JUN,926.0,20,Z2,CALLAO,False,False,True,False
PHARMA - N2,JUNTOS M & C E.I.R.L,LAGRICEL PF,2,FEB,340.83,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,JUNTOS M & C E.I.R.L,AGGLAD,6,JUN,660.0,12,N2,TRUJILLO,False,False,True,False
PHARMA - N2,JUNTOS M & C E.I.R.L,AQUADRAN,6,JUN,324.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - N2,JUNTOS M & C E.I.R.L,ELAR-B,6,JUN,230.0,4,N2,TRUJILLO,False,False,True,False
PHARMA - N2,JUNTOS M & C E.I.R.L,LAGRICEL PF,6,JUN,286.0,6,N2,TRUJILLO,False,False,True,False
PHARMA - Z3,L & F OFTALMOLOGOS S.A.C,TRAZIDEX O,1,ENE,555.66,12,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,L & F OFTALMOLOGOS S.A.C,TRAZIDEX U,1,ENE,561.06,12,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,L & F OFTALMOLOGOS S.A.C,TRAZIDEX O,3,MAR,555.66,12,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z3,L & F OFTALMOLOGOS S.A.C,TRAZIDEX U,3,MAR,1122.12,24,Z3,NORTE CHICO,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,ELIPTIC PF,1,ENE,250.83,8,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,FLUMETOL NF,1,ENE,354.77,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,GAAP PF,1,ENE,2587.45,41,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,LAGRICEL,1,ENE,1565.96,45,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,TRAZIDEX U,1,ENE,142.51,5,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,ELIPTIC PF,2,FEB,376.24,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,FLUMETOL NF,2,FEB,916.5,31,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,GAAP PF,2,FEB,4291.38,68,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,LAGRICEL,2,FEB,3271.11,94,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,TRAZIDEX U,2,FEB,741.05,26,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,AGGLAD,3,MAR,465.89,12,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,ELIPTIC PF,3,MAR,287.41,11,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,FLUMETOL NF,3,MAR,886.94,30,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,GAAP PF,3,MAR,1534.44,37,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,LAGRICEL,3,MAR,9593.27,281,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,TRAZIDEX U,3,MAR,684.04,24,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,AGGLAD,4,ABR,0.0,32,Z1,LIMA,False,False,True,True
PHARMA - Z1,LA ESPERANZA DEL PERU S A,ELIPTIC PF,4,ABR,470.0,18,Z1,LIMA,False,False,True,False
PHARMA - Z1,LA ESPERANZA DEL PERU S A,FLUMETOL NF,4,ABR,798.0,27,Z1,LIMA,False,False,True,False
